,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
4061,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,West Ham,Premier League,19,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,58,52,5,0,0,0,0,0,0,0,0,0,43,1,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4062,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,West Ham,Premier League,19,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,58,52,5,0,0,0,0,0,0,0,0,0,43,1,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4063,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,West Ham,Premier League,19,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,58,52,5,0,0,0,0,0,0,0,0,0,43,1,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4064,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,West Ham,Premier League,19,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,58,52,5,0,0,0,0,0,0,0,0,0,43,1,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4065,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,West Ham,Premier League,19,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,58,52,5,0,0,0,0,0,0,0,0,0,43,1,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4066,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,West Ham,Premier League,19,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,58,52,5,0,0,0,0,0,0,0,0,0,43,1,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4067,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,West Ham,Premier League,19,2004,1.7,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,58,52,5,0,0,0,0,0,0,0,0,0,43,1,1,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4068,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4069,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4070,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4071,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4072,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4073,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4074,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4075,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,88,7,13,50,26,9,88,2,1,50.0,1,50.0,42,183,56,2,1,2,5,6,52,9,ie IRL,FW,Brighton,Premier League,19,2004,13,246,19,7.2,2.7,2,65,0,11,11,2,0.92,4,7,-3,-1.10,-1.38,2.9,4.8,-1.9,-0.71,-0.88,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
4076,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,0,0,1,2,0,0,1,1,0,0,0,8,5,10,33.3
4077,Evan Ferguson,ie IRL,FW,Brighton,Premier League,19,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,ie IRL,FW,West Ham,Premier League,19,2004,1.7,0,5,1,20.0,2.88,0.58,0.00,0.00,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ie IRL,FW,Brighton,Premier League,19,2004,2.7,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,ie IRL,FW,West Ham,Premier League,19,2004,1.7,37,35,1,0,1,1,0,0,0,0,0,0,28,1,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,ie IRL,FW,Brighton,Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,ie IRL,FW,West Ham,Premier League,19,2004,1.7,66,1,6,30,31,10,66,5,3,60.0,2,40.0,31,123,41,1,1,1,8,5,42,7,ie IRL,FW,West Ham,Premier League,19,2004,8,156,20,4.6,1.7,1,45,0,7,16,4,1.13,0,2,-2,-1.15,-0.77,1.9,1.3,+0.6,+0.36,+0.72,ie IRL,FW,Brighton,Premier League,19,2004,2.7,0,0,0,3,1,0,0,0,3,0,0,0,10,4,9,30.8
