,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
2326,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2327,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
2328,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2329,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
2330,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2331,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
2332,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2333,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
2334,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,419,552,75.9,6940,2169,214,245,87.3,154,192,80.2,38,80,47.5,2,1.8,1.8,+0.2,28,28,14,5,37,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,2,1,1,0,1,1,3,33.3,2,2,1,1,0,2,1,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2335,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
2336,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2337,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
2338,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,676,23,186,289,210,26,676,20,9,45.0,11,55.0,372,1784,822,25,17,6,21,8,403,57,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2339,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
2340,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,"1,217",76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,13.0,20.5,-7.5,-0.56,-0.08,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0
2341,Frans Krätzig,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,16,15,"1,217",13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,0.07,0.15,0.22,0.07,0.22,0.05,0.13,0.18,0.05,0.18,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,9,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,45,3.33,31,10,2,0,0,2,2,0.15,2,0,0,0,0,0,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,32,18,14,12,6,12,21,57.1,9,12,1,11,17,49,15,0,de GER,DF,Stuttgart,Bundesliga,21,2003,0.6,48,4,12,22,14,0,48,0,0,0,0,0,30,85,39,0,0,0,1,0,33,2,de GER,DF,Stuttgart,Bundesliga,21,2003,1,56,56,1.8,0.6,1,56,0,0,0,4,0.00,1,2,-1,-1.61,-1.97,0.1,1.6,-1.4,-2.33,-2.83,de GER,"DF,MF",Heidenheim,Bundesliga,21,2003,13.5,1,0,0,7,4,4,38,17,18,0,1,0,60,3,4,42.9
