,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
5204,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,9,1.82,6,1,0,1,0,1,1,0.20,0,0,0,1,0,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,9,5,7,2,0,4,13,30.8,9,8,1,7,3,12,15,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
5205,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,9,1.82,6,1,0,1,0,1,1,0.20,0,0,0,1,0,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,9,5,7,2,0,4,13,30.8,9,8,1,7,3,12,15,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,5,1,0,15,20,6,62,3,5,0,0,0,58,1,2,33.3
5206,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,9,1.82,6,1,0,1,0,1,1,0.20,0,0,0,1,0,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,9,5,7,2,0,4,13,30.8,9,8,1,7,3,12,15,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,20,"1,592",80,52.0,17.7,20,80,12,0,0,0,1.10,23,35,-12,-0.68,-0.43,24.3,29.5,-5.2,-0.30,+0.30,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
5207,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,9,1.82,6,1,0,1,0,1,1,0.20,0,0,0,1,0,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,9,5,7,2,0,4,13,30.8,9,8,1,7,3,12,15,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,20,"1,592",80,52.0,17.7,20,80,12,0,0,0,1.10,23,35,-12,-0.68,-0.43,24.3,29.5,-5.2,-0.30,+0.30,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,5,1,0,15,20,6,62,3,5,0,0,0,58,1,2,33.3
5208,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,323,3,62,143,119,14,323,9,4,44.4,4,44.4,200,1262,777,28,16,5,7,0,242,44,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
5209,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,323,3,62,143,119,14,323,9,4,44.4,4,44.4,200,1262,777,28,16,5,7,0,242,44,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,5,1,0,15,20,6,62,3,5,0,0,0,58,1,2,33.3
5210,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,323,3,62,143,119,14,323,9,4,44.4,4,44.4,200,1262,777,28,16,5,7,0,242,44,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,20,"1,592",80,52.0,17.7,20,80,12,0,0,0,1.10,23,35,-12,-0.68,-0.43,24.3,29.5,-5.2,-0.30,+0.30,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
5211,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,323,3,62,143,119,14,323,9,4,44.4,4,44.4,200,1262,777,28,16,5,7,0,242,44,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,20,"1,592",80,52.0,17.7,20,80,12,0,0,0,1.10,23,35,-12,-0.68,-0.43,24.3,29.5,-5.2,-0.30,+0.30,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,5,1,0,15,20,6,62,3,5,0,0,0,58,1,2,33.3
5212,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
5213,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,5,1,0,15,20,6,62,3,5,0,0,0,58,1,2,33.3
5214,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,20,"1,592",80,52.0,17.7,20,80,12,0,0,0,1.10,23,35,-12,-0.68,-0.43,24.3,29.5,-5.2,-0.30,+0.30,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
5215,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,4,3,1,1,2,3,4,75.0,1,2,0,2,3,7,2,2,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,793,18,133,348,319,32,793,31,10,32.3,19,61.3,475,2439,1320,52,33,14,36,10,594,113,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,20,"1,592",80,52.0,17.7,20,80,12,0,0,0,1.10,23,35,-12,-0.68,-0.43,24.3,29.5,-5.2,-0.30,+0.30,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,5,1,0,15,20,6,62,3,5,0,0,0,58,1,2,33.3
5216,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,9,5,7,2,0,4,13,30.8,9,8,1,7,3,12,15,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,323,3,62,143,119,14,323,9,4,44.4,4,44.4,200,1262,777,28,16,5,7,0,242,44,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
5217,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,9,5,7,2,0,4,13,30.8,9,8,1,7,3,12,15,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,323,3,62,143,119,14,323,9,4,44.4,4,44.4,200,1262,777,28,16,5,7,0,242,44,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,445,64,14.5,4.9,5,83,3,2,14,0,0.57,7,12,-5,-1.01,-0.43,7.5,8.2,-0.7,-0.14,+0.11,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,5,1,0,15,20,6,62,3,5,0,0,0,58,1,2,33.3
5218,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,7,5,445,4.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,28,20,44,0.00,0.20,0.20,0.00,0.20,0.06,0.10,0.16,0.06,0.16,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,3,24,12,50.0,1.36,0.68,0.13,0.25,22.2,4,0,0,2.6,2.6,0.11,+0.4,+0.4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,526,655,80.3,7781,1764,300,336,89.3,171,206,83.0,33,68,48.5,5,1.5,1.6,+3.5,14,24,14,6,34,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,285,249,36,2,0,3,27,32,2,1,0,0,225,0,4,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,17.7,9,5,7,2,0,4,13,30.8,9,8,1,7,3,12,15,0,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,323,3,62,143,119,14,323,9,4,44.4,4,44.4,200,1262,777,28,16,5,7,0,242,44,cr CRC,"DF,MF",CF Montréal,MLS,29,1994,20,"1,592",80,52.0,17.7,20,80,12,0,0,0,1.10,23,35,-12,-0.68,-0.43,24.3,29.5,-5.2,-0.30,+0.30,cr CRC,"DF,MF",Chicago Fire,MLS,29,1994,4.9,1,0,0,6,5,0,27,3,3,0,0,0,22,0,0,0
